지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1029900,양구지역,66,3,0,8,61,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1039900,인제지역,156,10,0,27,139,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1069900,속초지역,97,38,0,21,114,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1079900,(공)18지역반(강릉),2,0,0,2,0,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1129900,화천지역,67,5,0,10,62,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1139900,사창리지역,104,7,0,8,103,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1149900,춘천지역,62,38,0,21,79,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1159900,원주지역,170,55,0,30,195,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1169900,양평지역,149,26,0,17,158,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,1179900,(공)8지역반(원주),24,5,0,5,24,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2029900,대전지역,153,38,0,29,162,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2039900,조치원지역,298,25,0,26,297,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2049900,증평지역,156,0,0,22,134,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2059900,대전지역반,7,0,0,1,6,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2069900,(공)17지역반(청주),16,10,0,9,17,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2079900,(공)19지역반(충주),5,16,0,11,10,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2089900,(공)20지역반(서산),38,0,0,6,32,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2099900,(공)공사지역반(청주),18,10,0,9,19,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2129900,안동지역,46,25,0,25,46,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2139900,대구지역,220,35,0,36,219,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2149900,(공)11지구대(대구),29,0,0,4,25,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2159900,(공)16지구대(예천),12,0,0,0,12,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2169900,(공)군수사분견(대구),4,0,0,2,2,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2229900,광주지역,150,38,0,27,161,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2239900,전주지역,86,53,0,11,128,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,2249900,(공)1지역반(광주),12,0,0,2,10,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3029900,포천지역,304,0,0,15,289,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3039900,철원지역,282,32,0,28,286,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3049900,가평지역,202,7,0,18,191,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3129900,연천지역,143,3,0,6,140,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3139900,양주지역,153,10,0,14,149,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3149900,덕정지역,195,2,0,11,186,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3159900,전곡지역,92,7,0,10,89,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3229900,파주지역,239,10,0,29,220,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3239900,일산지역,167,7,0,15,159,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3249900,벽제지역,163,40,0,27,176,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3259900,(공)벽제분견반,16,0,0,0,16,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3269900,인천지역,151,25,0,27,149,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3289900,고양지역,47,0,0,17,30,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3429900,과천지역,134,5,0,19,120,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3449900,용인지역,583,0,0,81,502,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3459900,(공)수원지역반,65,20,0,9,76,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3469900,서울지역,166,43,0,49,160,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3479900,강북지역,161,50,0,39,172,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,3499900,(공)서울공군지역반,39,20,0,31,28,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,4019900,부산경남지역대,142,0,0,14,128,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,4029900,창원지역,81,41,0,8,114,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,4039900,(공)3지구대(사천),17,0,0,1,16,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,4049900,(공)5지구대(김해),42,0,0,7,35,3777,20260101,120,일반매장용품,운동구
지역재고현황,202606,9HH,주식회사 나사라,250257,나사라 키네시올로지 테이프,5cm * 5m 1롤,4059900,(공)교육사지구대(진주),29,0,0,10,19,3777,20260101,120,일반매장용품,운동구
